Customer_ID,Order_ID,Order_Date,Product_Category,Product_Sub_Category,Quantity,Price,Discount,Customer_Location,Revenue
CUST_014608,ORD_00103029,17/01/2023,Beauty,Skincare,4,126.47,0,CT,505.88
CUST_012535,ORD_00104751,17/01/2023,Clothing,Jeans,2,279.77,0.42,CA,324.5332
CUST_010890,ORD_00100838,17/01/2023,Clothing,Accessories,1,129.85,0.13,AZ,112.9695
CUST_014479,ORD_00103205,17/01/2023,Clothing,Womens Dresses,1,115.39,0.06,NJ,108.4666
CUST_010917,ORD_00101422,17/01/2023,Beauty,Makeup,2,60,0.08,CO,110.4
CUST_010969,ORD_00104389,18/01/2023,Clothing,Accessories,3,111.61,0.12,PA,294.6504
CUST_012640,ORD_00101695,18/01/2023,Beauty,Hair Care,1,135.71,0.2,AL,108.56800000000001
CUST_011022,ORD_00103331,18/01/2023,Sports,Team Sports,1,379.56,0.35,TN,246.714
CUST_013672,ORD_00100131,18/01/2023,Electronics,Tablets,1,1060.74,0,SC,1060.74
CUST_013089,ORD_00104957,18/01/2023,Home & Garden,Furniture,2,752.01,0,MO,1504.02
CUST_014478,ORD_00101306,19/01/2023,Electronics,Headphones,1,1494.76,0.07,MA,1390.1268
CUST_011124,ORD_00103717,19/01/2023,Home & Garden,Kitchen Appliances,1,719.46,0,IL,719.46
CUST_010502,ORD_00103893,19/01/2023,Sports,Outdoor Gear,1,464,0,OR,464
CUST_013495,ORD_00103123,19/01/2023,Electronics,Laptops,1,1604.97,0.06,CT,1508.6717999999998
CUST_011203,ORD_00104439,19/01/2023,Home & Garden,Kitchen Appliances,1,187.15,0,TN,187.15
CUST_012725,ORD_00102950,19/01/2023,Books,Comics,2,36.23,0,KY,72.46
CUST_012336,ORD_00101983,19/01/2023,Beauty,Personal Care,1,15.64,0.48,MI,8.132800000000001
CUST_014707,ORD_00103521,19/01/2023,Beauty,Skincare,2,31.09,0,WA,62.18
CUST_014328,ORD_00101431,20/01/2023,Books,Comics,6,38.24,0,FL,229.44
CUST_011915,ORD_00101503,20/01/2023,Home & Garden,Bedding,5,29.48,0.42,GA,85.49200000000002
CUST_013931,ORD_00103904,20/01/2023,Beauty,Skincare,1,12.93,0,IL,12.93
CUST_013305,ORD_00100708,20/01/2023,Clothing,Womens Dresses,1,49.8,0.07,AL,46.31399999999999
CUST_013665,ORD_00102646,21/01/2023,Books,Magazines,1,9.14,0,CT,9.14
CUST_013403,ORD_00102217,21/01/2023,Electronics,Gaming Consoles,1,597.17,0.14,PA,513.5662
CUST_013868,ORD_00104147,21/01/2023,Books,Children Books,3,51.75,0,VA,155.25
CUST_013863,ORD_00101426,21/01/2023,Books,Comics,1,55.75,0,MI,55.75
CUST_012416,ORD_00100635,21/01/2023,Home & Garden,Home Decor,3,690.9,0.27,IL,1513.071
CUST_013523,ORD_00102797,22/01/2023,Beauty,Personal Care,1,76.9,0.11,MO,68.441
CUST_014892,ORD_00100216,22/01/2023,Electronics,Tablets,2,247.19,0,PA,494.38
CUST_014810,ORD_00100158,22/01/2023,Beauty,Hair Care,2,34.26,0,LA,68.52
CUST_011866,ORD_00102105,22/01/2023,Electronics,Smartphones,1,1191.9,0.17,MO,989.277
CUST_012770,ORD_00100034,22/01/2023,Sports,Winter Sports,1,493.77,0,GA,493.77
CUST_012525,ORD_00101350,22/01/2023,Beauty,Personal Care,2,146.64,0,AL,293.28
CUST_011611,ORD_00104003,22/01/2023,Beauty,Fragrances,3,46.03,0.19,NY,111.8529
CUST_011526,ORD_00102295,23/01/2023,Books,Comics,2,18.75,0,MD,37.5
CUST_011037,ORD_00103507,23/01/2023,Electronics,Laptops,2,1738.01,0,SC,3476.02
CUST_014128,ORD_00101821,23/01/2023,Clothing,Accessories,2,147.9,0,PA,295.8
CUST_012644,ORD_00104321,23/01/2023,Beauty,Beauty Tools,1,47.1,0,PA,47.1
CUST_013382,ORD_00104217,23/01/2023,Clothing,Mens Shirts,7,85.32,0,MN,597.24
CUST_012419,ORD_00100194,23/01/2023,Beauty,Fragrances,3,122.96,0,MD,368.88
CUST_010986,ORD_00104866,23/01/2023,Home & Garden,Gardening Tools,2,630.69,0,NJ,1261.38
CUST_010516,ORD_00101229,23/01/2023,Clothing,Accessories,2,129.51,0,AZ,259.02
CUST_011729,ORD_00104313,23/01/2023,Books,Children Books,1,52.84,0.18,NY,43.32880000000001
CUST_012525,ORD_00100409,23/01/2023,Books,Educational,1,25.43,0.16,MD,21.3612
CUST_011854,ORD_00102908,23/01/2023,Books,Children Books,1,38.2,0,IN,38.2
CUST_013349,ORD_00102364,24/01/2023,Home & Garden,Bedding,3,150.9,0,MD,452.70000000000005
CUST_010978,ORD_00104133,24/01/2023,Books,Non-Fiction,3,26.98,0,MN,80.94
CUST_014809,ORD_00101595,24/01/2023,Sports,Fitness Equipment,1,459.05,0.29,NJ,325.9255
CUST_010022,ORD_00104065,24/01/2023,Sports,Fitness Equipment,3,314.07,0,LA,942.21
CUST_010416,ORD_00104070,24/01/2023,Sports,Winter Sports,1,359.18,0,MN,359.18
CUST_013684,ORD_00103194,24/01/2023,Books,Magazines,1,37.38,0,AL,37.38
CUST_012560,ORD_00101074,24/01/2023,Sports,Team Sports,2,418.42,0,OH,836.84
CUST_011243,ORD_00102844,24/01/2023,Sports,Winter Sports,1,331.82,0,GA,331.82
CUST_010943,ORD_00100500,24/01/2023,Home & Garden,Storage,1,442.68,0,KY,442.68
CUST_012470,ORD_00102214,25/01/2023,Clothing,Sportswear,1,242.29,0.09,NC,220.4839
CUST_010969,ORD_00101053,25/01/2023,Books,Magazines,4,55.12,0.16,OH,185.20319999999998
CUST_011565,ORD_00102775,25/01/2023,Electronics,Smartphones,1,800.86,0,OH,800.86
CUST_014611,ORD_00102796,25/01/2023,Books,Children Books,1,58.57,0,SC,58.57
CUST_011231,ORD_00101891,25/01/2023,Sports,Water Sports,1,417.61,0,OK,417.61
CUST_014264,ORD_00102652,25/01/2023,Books,Educational,2,35.85,0.26,GA,53.058
CUST_014828,ORD_00103354,26/01/2023,Electronics,Smartphones,3,1811.38,0,MD,5434.14
CUST_010298,ORD_00103677,26/01/2023,Clothing,Shoes,1,231.73,0.08,PA,213.1916
CUST_012826,ORD_00100496,26/01/2023,Books,Fiction,1,38.69,0,UT,38.69
CUST_010913,ORD_00100000,26/01/2023,Beauty,Hair Care,1,143.1,0,PA,143.1
CUST_012929,ORD_00104979,26/01/2023,Electronics,Gaming Consoles,3,506.35,0,CT,1519.0500000000002
CUST_012693,ORD_00101394,27/01/2023,Home & Garden,Storage,6,795.96,0.28,VA,3438.5472
CUST_012052,ORD_00100157,27/01/2023,Electronics,Laptops,4,1407.15,0.46,MD,3039.4440000000004
CUST_013517,ORD_00103393,27/01/2023,Home & Garden,Gardening Tools,6,647.97,0,PA,3887.82
CUST_014956,ORD_00103067,27/01/2023,Beauty,Makeup,1,24.33,0.33,MN,16.301099999999998
CUST_011280,ORD_00103324,27/01/2023,Clothing,Shoes,3,259.81,0.36,VA,498.83520000000004
CUST_014561,ORD_00100240,27/01/2023,Sports,Cycling,2,355.48,0.09,IL,646.9736
CUST_013829,ORD_00103072,27/01/2023,Electronics,Smart Watches,3,377.83,0,MN,1133.49
CUST_014844,ORD_00102150,27/01/2023,Electronics,Smart Watches,1,1882.16,0,NJ,1882.16
CUST_011097,ORD_00104602,28/01/2023,Beauty,Fragrances,6,20.65,0,WA,123.89999999999999
CUST_011710,ORD_00103108,28/01/2023,Electronics,Smart Watches,1,764.77,0,LA,764.77
CUST_013684,ORD_00104335,28/01/2023,Books,Comics,6,15.07,0,WI,90.42
CUST_011873,ORD_00104241,28/01/2023,Electronics,Smart Watches,5,1867.66,0,MN,9338.300000000001
CUST_011442,ORD_00103683,28/01/2023,Sports,Cycling,2,300.09,0,AL,600.18
CUST_014507,ORD_00100485,28/01/2023,Beauty,Fragrances,3,141.16,0.3,KY,296.436
CUST_011257,ORD_00104684,28/01/2023,Books,Children Books,3,38.23,0,NY,114.69
CUST_014805,ORD_00102310,28/01/2023,Clothing,Accessories,4,232.93,0,GA,931.72
CUST_014579,ORD_00102051,28/01/2023,Books,Fiction,2,17.08,0.14,MI,29.377599999999997
CUST_012749,ORD_00101884,29/01/2023,Clothing,Jeans,1,48.23,0,NY,48.23
CUST_013233,ORD_00102813,29/01/2023,Clothing,Sportswear,2,112.58,0.11,MA,200.3924
CUST_014937,ORD_00104599,29/01/2023,Beauty,Hair Care,3,89.88,0.13,KY,234.58679999999998
CUST_011384,ORD_00102182,29/01/2023,Sports,Fitness Equipment,1,341.6,0.38,KY,211.792
CUST_014373,ORD_00103889,29/01/2023,Home & Garden,Home Decor,5,424.21,0,KY,2121.0499999999997
CUST_011924,ORD_00102202,30/01/2023,Home & Garden,Home Decor,8,553.77,0,CT,4430.16
CUST_012756,ORD_00100127,30/01/2023,Books,Educational,1,36.95,0,OH,36.95
CUST_011649,ORD_00104643,30/01/2023,Clothing,Shoes,2,248.78,0.41,UT,293.5604
CUST_013028,ORD_00102267,30/01/2023,Sports,Cycling,2,304.3,0,AL,608.6
CUST_011398,ORD_00100909,30/01/2023,Electronics,Gaming Consoles,2,794.78,0,UT,1589.56
CUST_010968,ORD_00100569,31/01/2023,Home & Garden,Gardening Tools,2,482.08,0,FL,964.16
CUST_012767,ORD_00103063,31/01/2023,Electronics,Smartphones,2,635.13,0.17,SC,1054.3157999999999
CUST_014065,ORD_00103348,31/01/2023,Clothing,Mens Shirts,3,116.33,0,NJ,348.99
CUST_013628,ORD_00104324,31/01/2023,Books,Children Books,3,19.11,0,OR,57.33
CUST_014575,ORD_00101592,31/01/2023,Home & Garden,Kitchen Appliances,2,437.73,0,PA,875.46
CUST_011103,ORD_00101301,31/01/2023,Electronics,Gaming Consoles,3,669.29,0,FL,2007.87
CUST_013172,ORD_00101003,31/01/2023,Sports,Team Sports,2,393.94,0,NJ,787.88
CUST_010261,ORD_00100002,31/01/2023,Electronics,Laptops,1,354.19,0,WI,354.19
CUST_011019,ORD_00104501,31/01/2023,Electronics,Gaming Consoles,3,900.29,0.17,GA,2241.7221
CUST_010333,ORD_00103160,31/01/2023,Clothing,Shoes,2,160.21,0.05,MN,304.399
CUST_014378,ORD_00103934,01/02/2023,Clothing,Womens Dresses,1,17.41,0,OH,17.41
CUST_013518,ORD_00104576,01/02/2023,Beauty,Beauty Tools,1,79.45,0,MO,79.45
CUST_011902,ORD_00104394,01/02/2023,Sports,Water Sports,1,342.39,0.36,KY,219.12959999999998
CUST_010531,ORD_00102368,01/02/2023,Clothing,Accessories,2,114.42,0,GA,228.84
CUST_013422,ORD_00103147,01/02/2023,Beauty,Fragrances,4,133.38,0,OH,533.52
CUST_010199,ORD_00103064,01/02/2023,Electronics,Tablets,1,605.12,0,AL,605.12
CUST_014688,ORD_00102265,01/02/2023,Beauty,Fragrances,1,37.81,0.41,TN,22.307900000000004
CUST_010925,ORD_00100418,02/02/2023,Beauty,Fragrances,5,60.74,0,UT,303.7
CUST_014419,ORD_00104346,02/02/2023,Sports,Cycling,1,30.73,0.19,FL,24.8913
CUST_011464,ORD_00100951,02/02/2023,Clothing,Mens Shirts,3,25.06,0,NY,75.17999999999999
CUST_014026,ORD_00102780,02/02/2023,Books,Educational,1,59.88,0,NC,59.88
CUST_011593,ORD_00103462,03/02/2023,Books,Comics,2,10.06,0.49,NJ,10.2612
CUST_014774,ORD_00102152,03/02/2023,Beauty,Beauty Tools,4,21.23,0,LA,84.92
CUST_013397,ORD_00101942,03/02/2023,Electronics,Smartphones,5,1871.89,0,VA,9359.45
CUST_013304,ORD_00104438,03/02/2023,Home & Garden,Gardening Tools,1,279.75,0.15,IL,237.7875
CUST_014649,ORD_00100627,03/02/2023,Clothing,Accessories,3,137.64,0,KY,412.91999999999996
CUST_011112,ORD_00103771,04/02/2023,Clothing,Womens Dresses,2,296.93,0,MI,593.86
CUST_012008,ORD_00101731,04/02/2023,Electronics,Laptops,2,1218.64,0,MI,2437.28
CUST_011371,ORD_00101972,04/02/2023,Sports,Team Sports,1,32.88,0,MI,32.88
CUST_010498,ORD_00101539,04/02/2023,Books,Educational,1,57.13,0.15,KY,48.5605
CUST_011859,ORD_00104388,04/02/2023,Home & Garden,Storage,7,199.9,0.27,MI,1021.4889999999999
CUST_014821,ORD_00102292,04/02/2023,Home & Garden,Storage,3,773.2,0,VA,2319.6000000000004
CUST_011218,ORD_00100605,05/02/2023,Sports,Winter Sports,2,239.41,0,CO,478.82
CUST_013101,ORD_00104507,05/02/2023,Home & Garden,Bedding,1,77.91,0,WI,77.91
CUST_013235,ORD_00100651,05/02/2023,Sports,Winter Sports,1,282.12,0.45,MN,155.16600000000003
CUST_013938,ORD_00102315,05/02/2023,Home & Garden,Gardening Tools,1,263.41,0,WA,263.41
CUST_010002,ORD_00100966,05/02/2023,Home & Garden,Bedding,2,490.72,0,PA,981.44
CUST_013845,ORD_00102785,05/02/2023,Home & Garden,Home Decor,7,70.92,0,SC,496.44
CUST_011348,ORD_00103681,05/02/2023,Clothing,Mens Shirts,2,257.14,0,WI,514.28
CUST_014470,ORD_00100067,06/02/2023,Home & Garden,Bedding,6,272.1,0,AZ,1632.6000000000001
CUST_011163,ORD_00102121,06/02/2023,Clothing,Sportswear,3,144.44,0,LA,433.32
CUST_010714,ORD_00103243,06/02/2023,Home & Garden,Kitchen Appliances,6,319.22,0,WI,1915.3200000000002
CUST_014224,ORD_00101783,06/02/2023,Books,Comics,2,42.7,0.06,CA,80.276
CUST_011604,ORD_00102864,07/02/2023,Books,Educational,1,56.03,0,GA,56.03
CUST_013822,ORD_00102137,07/02/2023,Home & Garden,Gardening Tools,2,473.75,0,MO,947.5
CUST_010724,ORD_00104971,07/02/2023,Home & Garden,Storage,1,535.84,0,OH,535.84
CUST_010799,ORD_00101927,07/02/2023,Clothing,Sportswear,3,36.89,0.36,MO,70.8288
CUST_014314,ORD_00100283,08/02/2023,Beauty,Hair Care,1,71.25,0.14,WI,61.275
CUST_014283,ORD_00102521,08/02/2023,Books,Magazines,1,42.67,0.11,UT,37.9763
CUST_012205,ORD_00103237,08/02/2023,Electronics,Tablets,3,1853.08,0,MI,5559.24
CUST_013250,ORD_00101620,08/02/2023,Electronics,Tablets,2,886.44,0,UT,1772.88
CUST_012694,ORD_00104943,08/02/2023,Beauty,Beauty Tools,5,122.54,0,FL,612.7
CUST_010008,ORD_00101156,08/02/2023,Beauty,Fragrances,2,108.32,0,SC,216.64
CUST_010372,ORD_00100209,08/02/2023,Home & Garden,Gardening Tools,3,606.85,0,GA,1820.5500000000002
CUST_014018,ORD_00100617,08/02/2023,Electronics,Smartphones,3,768.63,0,GA,2305.89
CUST_012175,ORD_00100078,09/02/2023,Electronics,Smart Watches,3,1535.16,0,AL,4605.4800000000005
CUST_011324,ORD_00104742,09/02/2023,Clothing,Accessories,5,192.77,0,CT,963.85
CUST_011005,ORD_00103337,09/02/2023,Clothing,Mens Shirts,1,259.74,0.16,AZ,218.1816
CUST_013724,ORD_00101913,09/02/2023,Sports,Outdoor Gear,2,254.01,0.29,OH,360.69419999999997
CUST_013288,ORD_00101803,09/02/2023,Home & Garden,Kitchen Appliances,4,242.85,0.36,WI,621.696
CUST_011128,ORD_00100295,09/02/2023,Home & Garden,Gardening Tools,1,519.88,0,PA,519.88
CUST_014914,ORD_00100840,09/02/2023,Sports,Winter Sports,1,488.41,0.06,MN,459.1054
